customer_id,signup_date,country,plan,segment,first_source,monthly_price
CUST_000443,2024-05-17,Australia,basic,SMB,content,25.87
CUST_000444,2024-05-20,Singapore,pro,SMB,content,101.83
CUST_000445,2022-10-08,US,basic,SMB,paid_search,25.99
CUST_000446,2021-01-30,Germany,pro,Enterprise,referral,95.39
CUST_000447,2021-01-01,US,basic,Mid,direct,27.65
CUST_000448,2023-02-19,Germany,basic,SMB,organic,29.99
CUST_000449,2024-05-16,UK,pro,SMB,partner,86.52
CUST_000450,2024-11-19,Singapore,enterprise,SMB,paid_search,439.64
CUST_000451,2023-01-01,Germany,enterprise,Mid,paid_search,515.46
CUST_000452,2023-11-30,India,enterprise,Mid,partner,519.38
CUST_000453,2024-04-07,Australia,pro,SMB,organic,94.24
CUST_000454,2021-11-05,India,pro,Enterprise,organic,88.51
CUST_000455,2024-11-04,France,pro,SMB,direct,110.47
CUST_000456,2024-02-05,UK,pro,SMB,paid_search,85.72
CUST_000457,2024-12-26,US,basic,SMB,content,30.89
CUST_000458,2024-02-28,US,pro,SMB,organic,88.31
CUST_000459,2024-12-03,US,basic,Enterprise,paid_search,30.2
CUST_000460,2024-10-31,UK,basic,Mid,organic,30.42
CUST_000461,2024-11-01,UK,pro,SMB,direct,108.04
CUST_000462,2023-08-10,UK,basic,SMB,organic,28.09
CUST_000463,2023-03-05,Singapore,basic,SMB,referral,24.84
CUST_000464,2023-11-01,India,basic,SMB,content,31.71
CUST_000465,2021-01-01,US,enterprise,Mid,partner,490.63
CUST_000466,2024-05-17,US,basic,Mid,direct,32.02
CUST_000467,2024-07-21,UK,basic,SMB,paid_search,31.4
CUST_000468,2022-04-19,US,enterprise,SMB,referral,498.75
CUST_000469,2024-08-30,France,basic,SMB,direct,33.34
CUST_000470,2021-01-01,UK,basic,Enterprise,content,28.67
CUST_000471,2024-12-26,Canada,basic,SMB,content,30.71
CUST_000472,2021-01-01,Australia,basic,SMB,partner,30.48
CUST_000473,2024-12-10,France,basic,SMB,content,29.16
CUST_000474,2022-01-17,US,basic,SMB,organic,29.74
CUST_000475,2024-01-01,Germany,basic,SMB,direct,31.6
CUST_000476,2021-01-01,UK,pro,Mid,content,101.13
CUST_000477,2024-11-24,US,pro,Enterprise,content,97.52
CUST_000478,2023-12-05,US,pro,SMB,partner,103.81
CUST_000479,2021-01-01,UK,basic,SMB,referral,24.96
CUST_000480,2024-01-06,US,basic,Mid,direct,25.6
CUST_000481,2023-09-05,US,pro,Mid,organic,87.88
CUST_000482,2023-06-01,Germany,basic,SMB,referral,28.35
CUST_000483,2024-03-12,France,enterprise,Mid,referral,554.65
CUST_000484,2023-09-08,US,basic,Mid,partner,30.25
CUST_000485,2023-10-31,US,pro,SMB,partner,113.04
CUST_000486,2021-12-01,Australia,basic,SMB,content,25.0
CUST_000487,2024-12-09,US,basic,Mid,organic,30.93
CUST_000488,2024-07-24,India,pro,Mid,paid_search,93.48
CUST_000489,2021-01-01,Canada,pro,SMB,direct,84.84
CUST_000490,2022-01-21,US,basic,SMB,organic,31.84
CUST_000491,2024-03-11,US,enterprise,SMB,organic,448.51
CUST_000492,2023-09-17,US,basic,Mid,content,26.51
CUST_000493,2024-07-26,US,basic,SMB,organic,27.61
CUST_000494,2024-09-21,US,pro,SMB,organic,107.56
CUST_000495,2024-03-03,Canada,pro,Mid,referral,102.7
CUST_000496,2024-06-02,US,enterprise,SMB,partner,463.8
CUST_000497,2023-11-01,UK,basic,Mid,content,26.12
CUST_000498,2024-11-22,Canada,basic,SMB,partner,25.6
CUST_000499,2021-01-01,US,pro,SMB,content,88.6
CUST_000500,2021-01-01,US,basic,SMB,paid_search,32.2
CUST_000501,2023-05-29,US,basic,Enterprise,partner,32.68
CUST_000502,2023-12-24,US,basic,Mid,paid_search,33.07
CUST_000503,2024-07-04,Germany,basic,SMB,paid_search,31.91
CUST_000504,2022-10-05,US,basic,Enterprise,paid_search,32.37
CUST_000505,2023-06-19,France,basic,Mid,content,31.75
CUST_000506,2024-10-06,UK,pro,SMB,partner,112.6
CUST_000507,2021-10-12,UK,pro,SMB,paid_search,109.27
CUST_000508,2022-09-12,UK,basic,SMB,referral,28.67
CUST_000509,2021-01-06,Germany,basic,Mid,content,27.46
CUST_000510,2023-04-12,US,basic,Mid,organic,29.73
CUST_000511,2023-09-26,US,basic,SMB,content,29.94
CUST_000512,2024-04-12,Canada,pro,SMB,referral,101.22
CUST_000513,2021-05-28,US,enterprise,SMB,paid_search,529.95
CUST_000514,2022-04-28,UK,pro,SMB,paid_search,104.91
CUST_000515,2024-12-09,Canada,pro,SMB,paid_search,86.74
CUST_000516,2024-12-18,UK,basic,SMB,content,27.13
CUST_000517,2024-05-16,Canada,basic,SMB,partner,32.39
CUST_000518,2022-10-14,UK,enterprise,Enterprise,referral,512.48
CUST_000519,2021-01-01,Germany,enterprise,SMB,content,473.33
CUST_000520,2024-10-13,Germany,basic,SMB,direct,32.05
CUST_000521,2023-10-20,UK,basic,SMB,paid_search,26.82
CUST_000522,2024-05-12,Germany,pro,SMB,referral,96.3
CUST_000523,2021-01-01,Australia,basic,Mid,direct,27.05
CUST_000524,2022-07-17,UK,pro,SMB,organic,110.03
CUST_000525,2022-07-29,UK,pro,SMB,paid_search,105.78
CUST_000526,2024-02-28,France,basic,SMB,partner,28.65
CUST_000527,2024-04-15,Canada,enterprise,SMB,direct,563.72
CUST_000528,2024-07-29,US,enterprise,SMB,paid_search,562.99
CUST_000529,2024-12-03,Australia,enterprise,Mid,paid_search,530.67
CUST_000530,2022-05-03,US,basic,SMB,organic,32.41
CUST_000531,2022-10-08,Germany,basic,Mid,paid_search,30.91
CUST_000532,2021-01-01,France,pro,SMB,organic,102.81
CUST_000533,2021-01-01,India,basic,SMB,organic,28.31
CUST_000534,2023-12-03,US,basic,SMB,paid_search,27.03
CUST_000535,2023-01-18,Canada,basic,Enterprise,direct,25.17
CUST_000536,2021-02-21,UK,pro,SMB,organic,107.94
CUST_000537,2022-06-23,US,basic,SMB,organic,25.71
CUST_000538,2024-08-15,US,basic,SMB,organic,28.22
CUST_000539,2024-03-15,Canada,basic,Mid,paid_search,26.69
CUST_000540,2024-10-25,UK,pro,SMB,organic,97.65
CUST_000541,2021-01-01,US,pro,Enterprise,referral,93.51
CUST_000542,2023-10-05,Canada,basic,Mid,referral,31.87
CUST_000543,2024-08-27,Germany,enterprise,Mid,paid_search,570.58
CUST_000544,2023-07-08,France,basic,SMB,content,32.84
CUST_000545,2023-09-20,India,pro,Mid,referral,102.63
CUST_000546,2024-05-30,UK,pro,SMB,organic,113.23
CUST_000547,2024-11-03,India,pro,SMB,paid_search,96.05
CUST_000548,2023-07-09,Australia,basic,Enterprise,partner,29.2
CUST_000549,2024-01-09,US,enterprise,SMB,partner,462.6
CUST_000550,2023-01-11,US,enterprise,Enterprise,paid_search,558.58
CUST_000551,2024-01-09,UK,pro,SMB,organic,89.49
CUST_000552,2022-06-15,UK,basic,Enterprise,referral,29.96
CUST_000553,2023-12-07,Canada,basic,SMB,referral,31.61
CUST_000554,2023-11-27,Canada,pro,Mid,paid_search,101.83
CUST_000555,2022-03-19,Germany,basic,SMB,referral,25.34
CUST_000556,2024-04-24,UK,pro,SMB,organic,102.31
CUST_000557,2024-10-22,US,basic,Mid,organic,31.32
CUST_000558,2024-12-17,Australia,pro,Mid,referral,89.73
CUST_000559,2023-02-16,US,basic,SMB,partner,31.06
CUST_000560,2023-09-17,Singapore,basic,SMB,organic,32.29
CUST_000561,2023-05-19,US,basic,SMB,direct,33.23
CUST_000562,2024-09-06,India,basic,SMB,paid_search,28.22
CUST_000563,2024-10-21,US,pro,SMB,paid_search,84.9
CUST_000564,2024-12-24,US,pro,Mid,content,96.6
CUST_000565,2024-06-04,US,pro,SMB,referral,103.76
CUST_000566,2023-10-25,Germany,pro,SMB,referral,110.62
CUST_000567,2024-05-03,Australia,pro,Enterprise,paid_search,112.01
CUST_000568,2024-03-27,UK,basic,SMB,organic,32.56
CUST_000569,2021-11-16,India,basic,SMB,referral,30.37
CUST_000570,2024-06-06,Canada,basic,Mid,paid_search,30.59
CUST_000571,2024-01-15,Canada,pro,Mid,organic,84.22
CUST_000572,2022-12-17,Australia,basic,Mid,referral,27.81
CUST_000573,2024-04-30,US,basic,Mid,organic,32.54
CUST_000574,2023-09-15,US,pro,SMB,organic,104.63
CUST_000575,2022-05-11,India,enterprise,SMB,content,494.2
CUST_000576,2021-01-08,India,pro,Mid,organic,87.25
CUST_000577,2024-10-15,Singapore,pro,SMB,direct,91.47
CUST_000578,2021-07-09,India,pro,SMB,partner,100.63
CUST_000579,2024-02-06,US,basic,Mid,organic,32.46
CUST_000580,2024-08-08,France,pro,Mid,paid_search,87.0
CUST_000581,2024-03-07,UK,pro,SMB,referral,88.72
CUST_000582,2021-01-01,Singapore,basic,Enterprise,referral,30.35
CUST_000583,2024-02-05,UK,basic,Mid,direct,27.21
CUST_000584,2024-06-21,Canada,basic,Enterprise,paid_search,26.13
CUST_000585,2023-08-31,UK,basic,Enterprise,organic,26.2
CUST_000586,2024-08-20,US,enterprise,SMB,organic,497.89
CUST_000587,2024-11-23,US,basic,Mid,direct,29.73
CUST_000588,2024-10-25,Australia,basic,Mid,organic,32.52
CUST_000589,2024-10-26,France,enterprise,Mid,content,503.46
CUST_000590,2024-10-12,US,pro,Mid,direct,104.68
CUST_000591,2024-10-20,France,pro,SMB,organic,89.52
CUST_000592,2023-08-21,Canada,enterprise,SMB,organic,530.96
CUST_000593,2024-09-25,UK,basic,SMB,paid_search,30.29
CUST_000594,2024-06-08,US,pro,Mid,referral,90.57
CUST_000595,2021-12-22,Australia,basic,Mid,content,30.47
CUST_000596,2024-02-23,Germany,basic,SMB,organic,26.49
CUST_000597,2023-07-15,UK,basic,SMB,organic,29.81
CUST_000598,2024-09-30,Canada,basic,Mid,paid_search,30.47
CUST_000599,2024-09-19,US,enterprise,SMB,organic,527.94
CUST_000600,2024-12-11,UK,enterprise,SMB,referral,560.27
CUST_000601,2024-10-02,US,enterprise,SMB,referral,566.04
CUST_000602,2024-07-26,US,basic,Enterprise,paid_search,31.7
CUST_000603,2024-09-28,Germany,enterprise,Mid,referral,555.7
CUST_000604,2024-11-16,India,pro,SMB,paid_search,84.72
CUST_000605,2024-10-30,UK,basic,SMB,paid_search,27.81
CUST_000606,2024-03-06,US,pro,Mid,paid_search,85.33
CUST_000607,2024-09-10,Canada,basic,Mid,referral,26.61
CUST_000608,2024-05-25,Australia,basic,Mid,paid_search,27.97
CUST_000609,2024-01-26,Germany,pro,SMB,organic,109.92
CUST_000610,2023-06-10,Australia,pro,SMB,organic,99.35
CUST_000611,2024-12-12,UK,basic,Enterprise,organic,30.3
CUST_000612,2022-11-11,France,pro,SMB,organic,94.93
CUST_000613,2023-09-07,US,enterprise,SMB,paid_search,514.41
CUST_000614,2024-11-20,US,pro,Mid,organic,108.37
CUST_000615,2022-03-31,US,basic,Enterprise,paid_search,27.27
CUST_000616,2021-08-15,UK,basic,Mid,paid_search,32.76
CUST_000617,2024-12-01,India,basic,Mid,referral,26.51
CUST_000618,2024-07-27,Australia,enterprise,SMB,direct,561.77
CUST_000619,2022-10-25,US,basic,SMB,referral,24.9
CUST_000620,2023-03-01,US,basic,SMB,organic,29.37
CUST_000621,2024-09-23,US,basic,SMB,organic,33.22
CUST_000622,2024-09-08,US,enterprise,SMB,organic,515.43
CUST_000623,2024-05-20,Canada,pro,Mid,paid_search,100.63
CUST_000624,2024-02-13,India,pro,SMB,organic,104.42
CUST_000625,2023-09-20,Singapore,basic,SMB,paid_search,27.17
CUST_000626,2024-05-21,Germany,basic,SMB,content,25.12
CUST_000627,2024-03-04,Australia,enterprise,Mid,organic,461.73
CUST_000628,2023-03-03,UK,enterprise,SMB,partner,450.53
CUST_000629,2024-12-13,US,enterprise,Mid,content,562.41
CUST_000630,2024-08-12,UK,enterprise,SMB,content,551.73
CUST_000631,2023-05-03,Canada,pro,Mid,content,93.59
CUST_000632,2021-12-30,Germany,pro,Mid,organic,108.98
CUST_000633,2024-01-18,US,pro,SMB,organic,90.44
CUST_000634,2023-12-28,US,pro,Mid,organic,90.08
CUST_000635,2024-11-06,US,basic,SMB,organic,31.33
CUST_000636,2024-03-18,India,basic,Mid,paid_search,27.49
CUST_000637,2023-12-27,UK,enterprise,Mid,content,433.85
CUST_000638,2024-08-18,France,basic,SMB,paid_search,30.91
CUST_000639,2024-08-01,France,enterprise,SMB,organic,572.29
CUST_000640,2024-05-15,US,basic,SMB,direct,29.57
CUST_000641,2024-12-22,Canada,basic,Enterprise,organic,26.94
CUST_000642,2024-06-25,Australia,basic,SMB,paid_search,27.89
CUST_000643,2024-09-07,UK,basic,Mid,paid_search,30.29
CUST_000644,2024-06-21,India,basic,Mid,content,30.75
CUST_000645,2024-10-30,US,basic,Mid,referral,32.36
CUST_000646,2022-01-20,US,pro,SMB,direct,111.14
CUST_000647,2023-10-20,Australia,basic,SMB,organic,32.14
CUST_000648,2023-06-27,Australia,basic,SMB,partner,30.29
CUST_000649,2022-12-05,Singapore,basic,SMB,paid_search,28.56
CUST_000650,2024-01-31,Germany,pro,SMB,direct,104.33
CUST_000651,2024-11-17,India,pro,SMB,partner,103.95
CUST_000652,2023-12-23,France,pro,SMB,referral,90.62
CUST_000653,2023-10-28,Australia,basic,SMB,referral,29.07
CUST_000654,2023-03-07,Canada,basic,SMB,organic,26.46
CUST_000655,2024-04-01,US,pro,SMB,paid_search,110.85
CUST_000656,2024-10-26,India,pro,SMB,content,93.75
CUST_000657,2024-07-22,UK,basic,SMB,organic,31.66
CUST_000658,2024-05-26,UK,basic,SMB,partner,27.93
CUST_000659,2023-08-14,UK,basic,Mid,direct,31.29
CUST_000660,2023-11-16,Canada,basic,SMB,paid_search,26.57
CUST_000661,2024-05-31,UK,pro,Enterprise,referral,106.83
CUST_000662,2021-01-01,US,pro,SMB,organic,89.48
CUST_000663,2023-10-05,Australia,basic,Enterprise,organic,28.92
CUST_000664,2024-08-22,UK,basic,Mid,paid_search,25.64
CUST_000665,2024-11-09,Canada,enterprise,Mid,paid_search,503.18
CUST_000666,2024-10-12,US,pro,Enterprise,partner,108.53
CUST_000667,2024-08-16,US,enterprise,SMB,paid_search,537.26
CUST_000668,2024-10-07,US,basic,SMB,referral,25.09
CUST_000669,2024-09-22,Germany,pro,SMB,organic,98.77
CUST_000670,2024-07-21,US,basic,SMB,direct,32.06
CUST_000671,2024-09-30,India,basic,SMB,referral,30.31
CUST_000672,2021-12-22,US,basic,SMB,paid_search,25.17
CUST_000673,2024-11-21,US,pro,SMB,partner,93.82
CUST_000674,2024-01-05,US,basic,SMB,content,29.49
CUST_000675,2024-04-18,US,pro,SMB,direct,89.28
CUST_000676,2021-01-01,France,basic,Mid,partner,30.58
CUST_000677,2024-11-04,Australia,basic,Enterprise,referral,30.17
CUST_000678,2024-04-29,Canada,basic,SMB,content,26.41
CUST_000679,2021-01-01,US,basic,SMB,paid_search,29.44
CUST_000680,2022-04-30,US,basic,SMB,organic,31.71
CUST_000681,2022-09-27,UK,basic,Mid,partner,27.91
CUST_000682,2024-08-08,India,basic,SMB,organic,26.8
CUST_000683,2024-10-01,US,basic,Enterprise,paid_search,30.75
CUST_000684,2023-07-13,Germany,pro,SMB,organic,86.25
CUST_000685,2021-06-21,UK,basic,SMB,paid_search,31.89
CUST_000686,2023-12-02,US,pro,Enterprise,paid_search,112.17
CUST_000687,2023-11-15,UK,pro,Enterprise,direct,112.8
CUST_000688,2024-07-25,US,basic,Mid,partner,28.41
CUST_000689,2023-01-17,France,pro,SMB,organic,102.66
CUST_000690,2024-09-22,US,pro,Mid,content,109.61
CUST_000691,2024-06-24,Germany,basic,SMB,organic,26.59
CUST_000692,2024-04-06,US,enterprise,SMB,organic,428.3
CUST_000693,2024-01-22,India,pro,SMB,direct,95.57
CUST_000694,2024-08-18,US,enterprise,SMB,content,556.54
CUST_000695,2024-11-02,Australia,pro,Mid,organic,99.15
CUST_000696,2023-09-29,France,basic,SMB,paid_search,29.26
CUST_000697,2024-07-19,Singapore,basic,Enterprise,organic,30.67
CUST_000698,2023-11-04,UK,pro,SMB,partner,101.21
CUST_000699,2024-10-11,Germany,enterprise,SMB,paid_search,432.31
CUST_000700,2024-02-16,US,pro,Mid,paid_search,100.81
CUST_000701,2023-12-27,US,enterprise,Mid,content,521.15
CUST_000702,2024-12-06,UK,basic,Enterprise,referral,30.23
CUST_000703,2024-06-15,US,basic,Mid,partner,30.99
CUST_000704,2024-10-22,Singapore,enterprise,SMB,partner,501.98
CUST_000705,2024-11-30,US,pro,Enterprise,referral,110.88
CUST_000706,2021-01-01,Canada,enterprise,Enterprise,referral,493.65
CUST_000707,2024-06-25,Canada,pro,SMB,organic,99.54
CUST_000708,2022-10-16,UK,basic,SMB,partner,31.44
CUST_000709,2024-08-10,Germany,pro,SMB,paid_search,108.9
CUST_000710,2023-06-24,US,enterprise,SMB,content,521.21
CUST_000711,2023-02-06,Canada,pro,Enterprise,paid_search,87.9
CUST_000712,2023-10-18,US,basic,SMB,paid_search,27.54
CUST_000713,2024-02-25,India,basic,Mid,organic,24.83
CUST_000714,2024-04-17,France,pro,SMB,referral,92.92
CUST_000715,2024-06-06,Singapore,basic,SMB,organic,29.61
CUST_000716,2021-06-20,US,pro,Mid,organic,108.07
CUST_000717,2022-08-20,US,basic,SMB,organic,29.75
CUST_000718,2021-01-01,US,basic,SMB,paid_search,25.0
CUST_000719,2024-10-28,US,pro,Enterprise,referral,91.85
CUST_000720,2023-04-03,US,basic,Mid,paid_search,29.68
CUST_000721,2021-04-16,Germany,pro,SMB,organic,105.21
CUST_000722,2024-09-25,US,basic,SMB,referral,32.19
CUST_000723,2024-11-28,UK,enterprise,SMB,content,569.01
CUST_000724,2023-03-15,Australia,basic,Mid,referral,32.41
CUST_000725,2023-11-12,Germany,basic,Mid,partner,28.72
CUST_000726,2022-07-18,US,enterprise,SMB,organic,535.97
CUST_000727,2024-10-19,US,pro,Mid,content,91.29
CUST_000728,2022-11-21,UK,basic,SMB,referral,25.21
CUST_000729,2024-09-13,US,enterprise,SMB,referral,432.39
CUST_000730,2024-10-06,Canada,pro,SMB,referral,91.32
CUST_000731,2024-10-05,US,enterprise,SMB,paid_search,429.77
CUST_000732,2022-10-03,Australia,pro,SMB,paid_search,109.4
CUST_000733,2023-07-18,France,basic,Mid,direct,28.91
CUST_000734,2024-01-06,Canada,basic,SMB,organic,31.7
CUST_000735,2024-05-29,US,basic,Mid,referral,32.83
CUST_000736,2022-03-17,US,pro,Mid,direct,113.67
CUST_000737,2024-05-03,France,basic,Mid,paid_search,32.8
CUST_000738,2022-09-28,UK,basic,SMB,organic,30.88
CUST_000739,2024-03-25,US,basic,SMB,organic,28.5
CUST_000740,2024-05-15,US,basic,Mid,organic,29.85
CUST_000741,2024-03-04,US,enterprise,SMB,organic,546.38
CUST_000742,2024-07-10,France,pro,Mid,organic,110.81
CUST_000743,2023-03-02,US,pro,SMB,organic,112.56
CUST_000744,2024-01-27,UK,enterprise,SMB,paid_search,533.52
CUST_000745,2024-08-25,UK,pro,Mid,paid_search,100.19
CUST_000746,2021-12-09,Canada,enterprise,Enterprise,partner,569.12
CUST_000747,2024-05-10,Australia,basic,SMB,partner,32.99
CUST_000748,2023-12-16,Australia,basic,SMB,organic,28.8
CUST_000749,2021-11-04,UK,basic,Mid,organic,30.29
CUST_000750,2023-09-12,US,basic,SMB,referral,31.69
CUST_000751,2024-11-01,UK,enterprise,SMB,organic,488.98
CUST_000752,2021-04-04,Canada,pro,SMB,referral,108.78
CUST_000753,2023-09-08,Canada,basic,SMB,paid_search,25.62
CUST_000754,2024-06-16,Germany,pro,SMB,paid_search,98.44
CUST_000755,2024-10-20,US,pro,SMB,content,98.48
CUST_000756,2022-11-24,Canada,basic,Enterprise,content,30.61
CUST_000757,2023-09-18,US,pro,Mid,partner,87.61
CUST_000758,2023-12-26,France,enterprise,Enterprise,organic,439.6
CUST_000759,2022-01-05,US,pro,SMB,content,110.9
CUST_000760,2022-12-06,Germany,pro,SMB,referral,93.17
CUST_000761,2024-10-12,US,basic,Enterprise,referral,27.49
CUST_000762,2024-07-03,UK,basic,SMB,content,31.41
CUST_000763,2024-08-14,Germany,basic,Mid,partner,28.26
CUST_000764,2023-03-09,US,pro,SMB,direct,108.89
CUST_000765,2024-12-15,France,basic,Mid,paid_search,28.14
CUST_000766,2023-11-17,Canada,basic,Enterprise,referral,31.27
CUST_000767,2023-02-01,Canada,enterprise,SMB,direct,502.79
CUST_000768,2022-03-19,US,pro,SMB,content,111.94
CUST_000769,2024-06-11,UK,pro,SMB,direct,93.87
CUST_000770,2022-09-16,Canada,basic,SMB,paid_search,27.81
CUST_000771,2024-11-04,UK,basic,SMB,paid_search,33.09
CUST_000772,2022-07-04,Germany,basic,Mid,organic,31.07
CUST_000773,2024-10-26,UK,pro,SMB,partner,107.1
CUST_000774,2024-04-29,US,basic,SMB,organic,27.22
CUST_000775,2022-11-16,US,pro,SMB,referral,99.95
CUST_000776,2024-10-13,US,enterprise,SMB,content,471.09
CUST_000777,2024-08-27,US,basic,SMB,paid_search,26.91
CUST_000778,2023-04-18,Germany,basic,Mid,content,29.31
CUST_000779,2023-04-22,France,pro,Mid,content,113.49
CUST_000780,2023-08-21,US,enterprise,SMB,organic,456.28
CUST_000781,2023-06-04,India,enterprise,SMB,paid_search,460.46
CUST_000782,2023-12-17,UK,basic,Mid,direct,26.77
CUST_000783,2024-08-12,India,basic,SMB,paid_search,31.54
CUST_000784,2024-06-08,Germany,pro,SMB,referral,99.31
CUST_000785,2024-09-25,Germany,pro,Mid,referral,95.58
CUST_000786,2021-10-25,US,basic,SMB,organic,31.99
CUST_000787,2023-11-01,US,pro,SMB,paid_search,92.99
CUST_000788,2024-04-26,US,pro,Enterprise,organic,95.8
CUST_000789,2024-03-05,Germany,basic,SMB,organic,25.29
CUST_000790,2021-01-29,US,enterprise,Enterprise,referral,441.95
CUST_000791,2024-10-11,France,basic,SMB,referral,25.84
CUST_000792,2023-10-29,US,pro,Mid,organic,94.46
CUST_000793,2024-01-23,France,pro,SMB,content,99.72
CUST_000794,2023-09-28,US,basic,SMB,paid_search,24.66
CUST_000795,2024-12-23,US,pro,Mid,partner,89.79
CUST_000796,2022-04-06,US,pro,Mid,paid_search,89.37
CUST_000797,2021-06-01,UK,enterprise,SMB,organic,462.08
CUST_000798,2023-11-22,US,basic,Mid,content,26.09
CUST_000799,2023-05-31,France,pro,SMB,referral,89.95
CUST_000800,2021-08-05,US,pro,Mid,paid_search,113.37
CUST_000801,2023-05-14,US,pro,Mid,paid_search,101.81
CUST_000802,2024-10-12,Australia,enterprise,SMB,organic,538.33
CUST_000803,2023-11-10,US,basic,SMB,paid_search,31.78
CUST_000804,2023-10-04,India,basic,SMB,organic,30.46
CUST_000805,2024-04-07,Singapore,pro,Enterprise,referral,105.06
CUST_000806,2023-03-24,US,basic,SMB,content,30.15
CUST_000807,2021-05-16,US,enterprise,Mid,content,521.36
CUST_000808,2021-07-16,US,pro,SMB,organic,111.72
CUST_000809,2024-03-15,France,basic,Mid,content,26.27
CUST_000810,2024-11-03,Canada,pro,Mid,referral,92.31
CUST_000811,2021-01-01,Canada,basic,Mid,organic,25.46
CUST_000812,2022-07-27,France,pro,Enterprise,content,109.02
CUST_000813,2024-10-28,US,basic,SMB,paid_search,28.55
CUST_000814,2021-08-15,Australia,basic,SMB,paid_search,32.54
CUST_000815,2022-04-14,Germany,basic,Enterprise,organic,28.23
CUST_000816,2024-01-10,Canada,pro,SMB,referral,97.3
CUST_000817,2023-10-23,Australia,basic,Mid,organic,28.55
CUST_000818,2024-04-28,Germany,basic,Mid,content,29.98
CUST_000819,2024-12-04,US,basic,Mid,referral,31.32
CUST_000820,2024-06-16,UK,basic,SMB,paid_search,27.71
CUST_000821,2022-11-02,UK,enterprise,SMB,organic,518.49
CUST_000822,2024-12-29,US,basic,Mid,content,26.42
CUST_000823,2024-06-17,India,enterprise,SMB,referral,507.09
CUST_000824,2024-04-28,US,pro,Mid,paid_search,100.38
CUST_000825,2023-12-22,Germany,pro,SMB,content,110.54
CUST_000826,2021-08-21,UK,basic,SMB,organic,32.44
CUST_000827,2024-06-08,US,enterprise,SMB,paid_search,497.09
CUST_000828,2024-06-07,India,basic,Enterprise,referral,24.86
CUST_000829,2023-03-22,Australia,pro,SMB,referral,109.24
CUST_000830,2024-03-14,UK,enterprise,SMB,organic,424.24
